"Brand","Supplier SKU","Product Name","Barcode","Supplier Product ID"
"Vrindavan","VR172","Roll-On Deodorant Eco Family Sandalwood Aluminium Free","731722042985","a1ebfc04-19b8-48de-8be1-55aedfca44c1"
"Vrindavan","VR180","Turmeric Soap","731722043708","4f8c418e-e039-4ceb-9402-68fa2401734d"
"Vrindavan","VR182","Beard Oil Gold","731722043463","fdd6ad08-b1dc-45cb-a157-09a1111f3070"
"Vrindavan","VR185","Beard Oil Black","731722043470","fdeaf87f-b9b3-49da-af42-a2a24056b359"
"Vrindavan","VR222","Castile Soap Lavender & Eucalyptus","731722043760","abbf0dfc-2841-4fae-a5bd-6e29ac490000"
"Vrindavan","VR224","Castile Soap Majestic Rose","731722043739","bad26db9-5738-4603-94c8-767ff6b102ab"
"Vrindavan","VR226","Castile Soap Patchouli Bliss","731722043746","cd2fa7b6-4843-45e0-98d7-ba356523d9a5"
"Vrindavan","VR228","Castile Soap Rosemary","731722043753","13e1e9c7-a973-4680-93b6-cae3242da888"
"Vrindavan","VR27","Castor Oil Pack White","731722043456","f3e28383-45ca-4a0a-a06a-bd650d15923a"
"Vrindavan","VR28","Castor Oil 100% Natural - Amber Glass Bottle","731722043296","260091fd-f73a-401b-a685-81488966354d"
"Vrindavan","VR29","Castor Oil 100% Natural - Amber Glass Bottle","731722043302","40a2e976-fc51-4775-9508-2adefa23244a"
"Vrindavan","VR30","Castor Oil 100% Natural - Amber Glass Bottle","731722043319","96377a31-661c-494d-a3e3-d9ba8e4234ff"
"Vrindavan","VR31","Castor Oil Cream Frankincense","731722043432","be088ee5-2618-44b7-8669-e61d6438e933"
"Vrindavan","VR32","Castor Oil Cream Lavender","731722043364","1d60d7ee-f27e-44c7-b70e-ea8923e4e97c"
"Vrindavan","VR33","Castor Oil Cream Unscented","731722043449","8f9a155e-d143-4c75-b665-a0d1e9762d6b"
"Vrindavan","VR34","Castor Oil Roll On","731722043821","10b4f15e-0a2b-473e-814a-7d7c3ecebea5"
"Vrindavan","VR36","Castor Oil Mask Natural Flora","731722043395","57fc22c4-96b9-45ca-a24f-35ad19847d34"
"Vrindavan","VR37","Castor Oil Knee/Elbow Pack White","731722043401","b579dc1f-9438-4892-b1a5-03876862b88f"
"Vrindavan","VR38","Castor Oil Mask Sea Shells","731722043388","a15e86d2-31dc-4840-8e08-8db70e5c4935"
"Vrindavan","VR39","Castor Oil Pack Natural Flora","731722043340","d696c51b-e307-48d7-9bd5-698b91b0fc84"
"Vrindavan","VR40","Castor Oil Pack Sea Shells","731722043357","b79373d5-2547-406b-b832-a09e0bf435a4"
"Vrindavan","VR59","Argan Oil Cold Pressed","731722043159","77f33086-393a-4424-9daa-71029c86f4fb"
"Vrindavan","VR90","Perfume Oil Counter Display Incl 3xVR91-97 + Testers","","b3517a29-b0c5-479c-b7eb-662501e5d6ff"
"Vrindavan","VR98","Essential Oil 100% Frankincense","731722043692","732b51d9-228f-490e-bd0b-4b12f75ba21c"
"Weleda","WEL24","Deodorant Stick Citrus-Bergamot","3596200069048","a4a1787a-d4f5-4b1a-9332-977562976401"
"Weleda","WEL247","Foot Balm","4001638905305","5ca19ec0-aa2e-4e31-8c6d-4f9a978d34fb"
"Weleda","WEL25","Deodorant Stick Eucalyptus-Peppermint","3596200069031","268ee478-16b9-48ee-a586-3b73ca7e9a0a"
"Weleda","WEL26","Deodorant Stick Sensitive","3596200069055","3c096f00-43ca-4912-b0e3-0abfce5192eb"
"Weleda","WEL299","Shower Bar Lavender & Vetiver","4001638529969","e6d6853b-d394-4be7-94cc-4d6a8e438d17"
"Weleda","WEL108","Skin Food Face Care Nourishing Cleansing Balm","4001638580267","bd73b683-a453-4d9b-b8ab-b091860fdde1"
"Weleda","WEL90","Firming Facial Oil Pomegranate","4001638502368","936714c0-5834-4f3d-abf6-2e796ab8f9d7"
"Weleda","WEL109","Skin Food Face Care Nourishing Day Cream","4001638580229","5e484949-0170-47b1-a0f6-230c687db4b2"
"Weleda","WEL115","Skin Food Light","4001638501491","d4c7f18d-0212-4773-bd3c-2dc7232181cd"
"Weleda","WEL118","Skin Food Ultra Light Body Oil","4001638580342","73fc4ff8-b8f1-462b-bcdd-97f333b815dc"
"Weleda","WEL154","Make-up Removal Cleansing Oil","4001638589598","03e9e206-fc28-415d-ac8a-fa1bb63168e8"
"Weleda","WEL104","Replenishing Hand Cream Sea Buckthorn","4001638097499","b8c2f520-36ec-483b-ad28-8587b1f312fc"
"Weleda","WEL110","Skin Food Face Care Nourishing Night Cream","4001638580205","15ece25c-7047-4464-b8a8-f96f09f84bb9"
"Weleda","WEL113","Skin Food Body Butter","4001638526708","626cbc80-30a6-4b60-9d9a-af8457851395"
"Weleda","WEL150","Refining Toner","4001638589659","bac5f6e6-668c-4ff5-84ad-d0effd6ddce6"
"Weleda","WEL152","Deep Cleansing Gel","4001638589611","f7b3bb00-2d55-4ba7-b83f-eb7d791e0760"
"Weleda","WEL169","2 in 1 Face Wash Men","4001638589567","8c5e7c75-516e-4f21-8e5b-581d997439aa"
"Weleda","WEL170","5 in 1 Multi-Action Serum Men","4001638589574","3a385644-2cba-4801-8904-bd8e0f8af797"
"Weleda","WEL180","Nipple Balm Mum","5013455250277","98ece199-f2a9-49e8-819b-461259aabf31"
"Weleda","WEL185","Stretch Mark Body Butter Mum","4001638530095","5a8abf49-abbe-42ac-9fae-1e653d53e454"
"Weleda","WEL185DATE","Stretch Mark Body Butter Mum","","300f596a-ebd9-43e2-967b-289565a9fbe9"
"Weleda","WEL188","Baby Nappy Change Cream Calendula Fragrance Free","3596200057403","8ac4274d-25c4-49fc-950b-5123033b16f9"
"Weleda","WEL189","Calendula Shampoo & Body Wash Baby","4001638590273","0aa4e04a-2b91-47f8-8e4e-8ec7fb69196d"
"Weleda","WEL195","Calendula Baby Oil Fragrance Free","4001638096560","25e3f39b-0f81-46e0-baee-37d93a6e9bbb"
"Weleda","WEL207","Baby All Purpose Balm Calendula","4001638530248","6e047b36-0964-4032-882b-3a8b7804196e"
"Weleda","WEL212","Contouring Day Cream Blue Gentian & Edelweiss","4001638580397","8383eaf2-f46f-4aca-9f0d-03a7a0ce2557"
"Weleda","WEL214","Contouring Night Cream Blue Gentian & Edelweiss","4001638589499","dab639cd-9f88-4960-9c55-edd7dfa9493e"
"Weleda","WEL216","Contouring Face Serum Blue Gentian & Edelweiss","4001638580458","1c6eab3f-ecd4-4d5d-8386-8acfb9dd4ee9"
"Weleda","WEL218","Contouring Eye & Lip Cream Blue Gentian & Edelweiss","4001638580427","18f6c817-fee6-4bd1-9e04-e1029e98e26e"
"Weleda","WEL284","Smoothing Day Cream Wild Rose & White Tea","4001638589703","26d21850-fb02-42a1-9eb5-3060d987f0e6"
"Weleda","WEL286","Smoothing Night Cream Wild Rose & White Tea","4001638589796","91733bf0-e663-48b2-94db-b7ef6eec6c45"
"Weleda","WEL288","Smoothing Eye Cream Wild Rose & White Tea","4001638589857","1bdfd976-a8c3-4506-9841-958af8be761c"
"Weleda","WEL298","Shower Bar Ginger & Petitgrain","4001638529945","605c7eea-84e2-414e-ae70-9b8945b88471"
"Weleda","WEL334ST","Face Care Essentials For Men","9416114043719","3b33e421-6108-49f9-86cc-037060854abb"
"Weleda","WEL336ST","The Face Care Edit","9416114043696","926f2604-0511-4e8a-84fd-878d359e27aa"
"Weleda","WEL338ST","Skin Food Lover","9416114043689","fca5cc9e-d6c2-4397-b859-a60f7f5f8670"
"Weleda","WEL38","Happiness Shower Gel Grapefruit","7611916161759","84c8cafc-b1b8-40f6-88e7-311acf8a60c3"
"Weleda","WEL65","Inspire Shower Cream Pomegranate","7611916164576","d0232212-a093-4b35-bf08-50e733fc2df8"
"Weleda","WEL66","Relax Shower Cream Lavender","7611916164583","d6c77fad-7ece-4e16-bd59-a9b73c6b073a"
"Weleda","WEL67","Vitality Shower Cream Sea Buckthorn","7611916164552","a337cc28-5558-4619-b1c7-8625c41dfc9f"
"Weleda","WEL93","Regenerating Body Butter Pomegranate","4001638579926","4b22817d-e7f2-46b0-bbb1-29ebb2077502"
"Weleda","WEL95","Firming Face Serum Pomegranate & Maca Peptides","4001638580007","431c07fb-28f1-4540-b17b-e8c304dca5b5"
"Weleda","WEL96","Firming Day Cream Pomegranate & Maca Peptides","4001638580052","dffd5bb5-bac4-4b9b-9110-c6205fe33bb4"
"Weleda","WEL97","Firming Night Cream Pomegranate & Maca Peptides","4001638580106","ae286d0b-6912-4a6e-bc9f-3c8cf6b3c2fd"
"Weleda","WEL98","Firming Eye Cream Pomegranate & Maca Peptides","4001638580144","b0d6bc23-e534-4195-9f8f-c0aade6d1b37"
"Mingle","MS111","Adam's Peanut Butter Cup All Natural Sweet Topper","9350465010030","836f990f-e7aa-4e96-9413-b46b2a76ff4a"
"Mingle","MS130","Use Me On Everything All Natural Seasoning","9350465009935","fba9a781-610b-42dd-85ed-306b93472bde"
"Mingle","MS131","Backyard Barbecue All Natural Seasoning","9350465000437","ce3fd8e8-a4bc-4223-a249-abd3966e7976"
"Mingle","MS132","Everything Bagel All Natural Seasoning","9350465000697","3e2c69b4-b1f9-427e-a113-7eaa7791f53a"
"Mingle","MS133","Garlic & Herb All Natural Seasoning","9350465009904","068cee1d-322f-42dc-90ca-805d2da2d6c9"
"Mingle","MS134","Greek Garlic All Natural Seasoning","9350465010139","c2a3d940-56ac-4df3-a90b-8bf1d21d38a4"
"Mingle","MS135","Guac & Avo All Natural Seasoning","9350465000529","532b1183-1b8f-4a97-9c27-f281684c38e4"
"Mingle","MS136","Mexican Fiesta Taco All Natural Seasoning","9350465000994","80ed0118-7dd5-44cf-a839-9b90f639547e"
"Mingle","MS137","Furikake Rice Topper All Natural Seasoning","9350465010504","64dbb098-885e-4054-b546-efee9db66a76"
"Mingle","MS138","Korean BBQ All Natural Seasoning","9350465010450","5f81344e-ca30-4e4f-acc2-70508634ba12"
"Mingle","MS139","Tuscan Chicken All Natural Seasoning","9350465010511","1eb3c114-c591-4882-bcf2-f51f6d0b8d26"
"Mingle","MS140","Lemon Pepper All Natural Seasoning","9350465010108","85b5edcb-5c92-41f5-b6df-96f040791f91"
"Mingle","MS141","Meat All Rounder All Natural Seasoning","9350465010740","1b1da0b5-361c-4bb6-ba21-491bd7784a30"
"Mingle","MS142","Chilli & Lime All Natural Seasoning","9350465010757","d3090d26-7eff-4412-8b9e-ac3ac8e8495b"
"Mingle","MS150","Peri Peri BBQ Roast Or Rub All Natural Seasoning","9350465010689","02b57d2d-cc43-4290-8ee5-832edba5b1ec"
"Mingle","MS151","Lemon & Herb BBQ Roast Or Rub All Natural Seasoning","9350465010917","ff45c9ae-f21b-4da4-b1b3-de54836f7f35"
"Mingle","MS152","American BBQ Roast Or Rub All Natural Seasoning","9350465010733","8f427a75-edd2-4738-87a8-b7b7a178ac29"
"Mingle","MS153","Korean BBQ All Natural Seasoning","9350465010078","9dbc2a67-3756-4137-bffe-40242ecd27f4"
"Mingle","MS154","Citrus Pepper All Natural Seasoning","9350465000574","cce54030-53b5-4677-a894-d5393f355d88"
"Mingle","MS155","Italiano Mix All Natural Seasoning","9350465000734","0b81f347-c351-4a06-bd29-d83b14275962"
"Mingle","MS156","Backyard Barbeque All Natural Seasoning","9350465000123","c757cc10-a27a-4fd4-9b96-067349e433f3"
"Mingle","MS157","Greek Garlic All Natural Seasoning","9350465000130","e5ded756-f86b-466d-8bc0-5029c053896d"
"Mingle","MS158","Moroccan All Natural Seasoning","9350465000062","133795e8-5dc6-4d82-8c86-df467590e879"
"Mingle","MS159","Dill & Garlic All Natural Seasoning","9350465000055","97c4e60d-33b9-4e8b-b7ec-449a163dca46"
"Mingle","MS160","Use Me On Everything All Natural Seasoning","9350465000048","c306cbb2-d3a4-4380-9b42-7db51d3a353b"
"Mingle","MS161","Mexican Fiesta Taco All Natural Seasoning","9350465000017","056bb793-2466-4e8c-8e72-e5fbdfb3fdbc"
"Mingle","MS162","Garlic & Herb All Natural Seasoning","9350465000031","281f173a-f030-4292-9b2f-9a405a8568c8"
"Mingle","MS163","Everything Bagel All Natural Seasoning","9350465000581","08e8c8fc-0e09-4a55-a323-35846e9bd0f7"
"Mingle","MS164","Guac & Avo All Natural Seasoning","9350465000512","ab32af73-d5c6-43f9-b203-43084d2167a9"
"Mingle","MS165","Hoisin Rub All Natural Seasoning","9350465010566","417382c6-45a0-437f-92db-d01ebd36ed46"
"Mingle","MS166","Burger Sauce All Natural Seasoning","9350465010368","696ab3de-8ad8-4fd7-b83c-c865138bf5ad"
"Mingle","MS167","Meat All Rounder All Natural Seasoned Salt","9350465010399","6e72a1d7-1caf-4105-b5f6-703b037c6af8"
"Mingle","MS168","Tuscan Chicken All Natural Seasoning","9350465010047","a4cc7370-e915-415c-aa46-3e62e84d545d"
"MACRO MIKE","MAC10","Protein Indulgence Ball Choc Coconut Lamington","757953904182","54463ad8-31d9-44be-b8a4-2173352d665f"
"MACRO MIKE","MAC105","Plant Based Hydration Aminos Sour Grape Candy","757953905226","1ae3cb78-bcc1-4bce-9adf-857dd2864d7a"
"MACRO MIKE","MAC106","Plant Based Hydration Aminos Apple Raspberry Crush","757953905233","607a4f7c-9dc3-442e-b843-53452a9766ac"
"MACRO MIKE","MAC128","Plant Protein Pudding Cookies & Cream","754523952666","90e3f4fd-7447-4b32-a39a-76d249812f6f"
"MACRO MIKE","MAC184","x Kellogg's Premium Almond Protein Coco Pops Inspired","757953904281","4cd98530-3c79-4805-8d5a-c3c08dffe5dc"
"MACRO MIKE","MAC185","x Kellogg's Premium Almond Protein Froot Loops Inspired","757953904298","ced4ecb2-8067-4152-88ad-909ad16c8526"
"MACRO MIKE","MAC186","x Kellogg's Premium Almond Protein Nutri-Grain Inspired","757953904304","9cc3e855-c9d8-43f5-8ed8-bfb0876afd6d"
"MACRO MIKE","MAC222","Protein Indulgence Bar Peanut Choc Caramel Crunch","757953904809","e585684b-84dc-411d-8054-3e7bad1fa4b9"
"MACRO MIKE","MAC223","Protein Indulgence Bar Chocolate Birthday Cake","757953904823","1235ada0-6599-45ec-a552-c47ead4cc602"
"MACRO MIKE","MAC224","Protein Indulgence Bar Chocolate Coconut Bliss","757953904847","491a3257-684f-4c7c-9413-73a4300a97d2"
"MACRO MIKE","MAC233","Protein Indulgence Ball Birthday Cake","757953904588","0568053c-d4d8-4ac9-823a-fa47cd7e2f4e"
"MACRO MIKE","MAC240","Plant Based Creatine Monohydrate Unflavoured","757953905165","1cb3ea7a-bf23-498f-940b-c01eee636e43"
"MACRO MIKE","MAC241","Plant Based Creatine Monohydrate Strawberry Lemonade","757953905172","9d6c2b72-c968-4419-851a-e636dc762149"
"MACRO MIKE","MAC46","Golden Smooth Pea Protein Banana Sundae","757953904243","f64fc4c7-c2a1-4e7c-84ab-754389d61685"
"MACRO MIKE","MAC47","Golden Smooth Pea Protein Rich Chocolate","757953904236","2eaf8f5e-2d0a-4f27-a742-5548a6e8cfec"
"MACRO MIKE","MAC48","Golden Smooth Pea Protein Strawberry Delight","757953904250","3cdd23b6-eef4-46a6-85fa-e71988f1b73e"
"MACRO MIKE","MAC49","Golden Smooth Pea Protein Vanilla Donut","757953904212","2479d7db-ae9d-41c2-8b28-7bfde46f98ca"
"MACRO MIKE","MAC50","Plant Based Luxe Protein Sample Pack","757953904670","68c0439d-e147-4d80-b5bd-aada9bb3bd2e"
"MACRO MIKE","MAC56","Dreamy Hot Chocolate Creamy Rich Choc","757953904700","054d7292-3aba-4700-99d2-3df41196e5f0"
"MACRO MIKE","MAC57","Dreamy Hot Chocolate Creamy White Choc","757953904717","35455d0f-de8f-41d1-90fa-ebc84d3f9b03"
"MACRO MIKE","MAC58","Dreamy Hot Chocolate Golden Gaytime","757953904083","2e629389-3bd1-4a26-a8cc-d58ca5cfc40d"
"MACRO MIKE","MAC67","Protein Donut Baking Mix Choc Chip Cinnamon Churros","757953904663","f1163265-4889-40d3-b77c-d0062f890d36"
"MACRO MIKE","MAC68","Protein Muffin Baking Mix Choc Chip","757953904649","fa0419ca-bd73-416a-b541-d566e41c7dad"
"MACRO MIKE","MAC69","Protein Cookie Baking Mix Choc Chip","757953904656","e078572a-f6f0-4220-aeb8-8aaf6db0dd31"
"MACRO MIKE","MAC70","Protein Donut Baking Mix Golden Gaytime Choc Chip","757953904892","986470a6-6ca8-4bf3-9648-a589630d6e73"
"MACRO MIKE","MAC89","Super Greens Mango Raspberry Splash","757953905899","57780517-f6bf-41e1-9e54-8f5ec84b9191"
"MACRO MIKE","MAC98","Plant Based Pre Workout Raspberry Mango Tango","757953904984","f7b2e164-e206-47af-99c2-aaab75c7b228"
"MACRO MIKE","MAC99","Plant Based Pre Workout Juicy Grape Fizz","757953904793","f9830ac1-6ebb-4adc-ab55-049f6d609f81"
"MACRO MIKE","MACFDN","Floor Display - Conditions Apply","","0d5c451e-c1c0-4409-8921-6a56f7809fc4"
"Happy Way","HW07","Vegan Protein Powder Matcha Latte","9351906005646","d90fe13a-a343-4161-a81d-c283b5f5eb3c"
"Happy Way","HW08","Whey Protein Powder Matcha Latte","9351906005622","bb42906c-c677-4034-97e2-42d1fadddce8"
"Happy Way","HW112","Whey Protein Powder Banana","9351906004915","4e6d0602-bb34-4d4a-b503-a9506e90dbef"
"Happy Way","HW113","Whey Protein Powder Coffee","9351906004953","40f35a01-fedf-424f-99f3-8d96ff70aa36"
"Happy Way","HW139","Vegan Protein Water Powder Sour Berry","9351906005158","8312528f-3e02-448e-8107-f5e248b4a9dd"
"Happy Way","HW167","Matcha Green Tea Powder","9351906004892","e80284be-4897-4e82-ab3b-44f05b8b4dc8"
"Happy Way","HW171","Whey Protein Powder Dark Chocolate","9351906005370","d04de209-e4ea-4f86-8287-2d084e8ae5cf"
"Happy Way","HW172","Happy Gummies Blue Raspberry","9351906005332","a58da4e8-adc5-46d8-9136-4f962f58ce9c"
"Happy Way","HW173","Happy Gummies Peach","9351906005318","37712d4d-6f7c-42d1-a6ce-4edab40701c6"
"Happy Way","HW174","Happy Dinosaur Mould","9351906005455","d82520fb-bfe3-4b2e-8722-e549c9d32d30"
"Happy Way","HW175","Happy Gummies Strawberry","9351906005356","ea21e1b2-25b3-41c8-8e90-a851f5800582"
"Happy Way","HW176","Whey Protein Powder Strawberry","9351906005561","6beeb616-1e12-4199-b4f6-9fce0a064d94"
"Happy Way","HW177","Vegan Protein Powder Choc Peanut Butter","9351906004731","3df4bfe5-26e1-4e42-9442-568eb240abea"
"Happy Way","HW178","Whey Protein Powder White Choc Caramel","9351906005394","aeadf97d-3367-48ef-99ac-3eb95b05c49f"
"Happy Way","HW179","Whey Protein Powder Choc Mint","9351906005417","d441879e-d6d1-498d-8898-5424a037d92f"
"Happy Way","HW201","Whey Protein Powder White Choc Raspberry","9351906004861","3e506b71-b026-411c-828f-ba47ea9fb9c8"
"Happy Way","HW202","Whey Protein Powder Double Choc Chip","9351906004991","c2e99676-ca6e-4a94-ae6b-93223272d354"
"Happy Way","HW203","Vegan Protein Powder Double Choc Chip","9351906005011","1e971371-e3e5-493d-a0ca-b6982b3763b7"
"Happy Way","HW204","Vegan Protein Powder Salted Caramel","9351906004823","7ad51471-d1ee-421d-abe2-5517289d5a68"
"Happy Way","HW205","Whey Protein Powder Peanut Butter","9351906005233","d06ca92d-c506-4022-8332-c8590f73074c"
"Happy Way","HW230","Whey Protein Powder Chocolate","9351906005257","d9c775be-52b5-4a78-b89d-b8dda32963ba"
"Happy Way","HW231","Whey Protein Powder Vanilla","9351906005271","9f9ee249-db9d-49c1-9f62-8e2caa804ddf"
"Happy Way","HW240","Vegan Protein Powder Vanilla","9351906005295","c4f07cf7-15fb-43d5-bada-f107cee4899e"
"Happy Way","HW67","Gut Restore Powder Tropical","9351906005110","35c8a695-e6f9-4057-b96f-dc3f7944dead"
"Happy Way","HW77","Whey Protein Quick Oats Chocolate","9351906004755","27825361-a718-4116-b519-b7c51743abae"
"Happy Way","HW78","Whey Protein Quick Oats Vanilla","9351906004748","5e40bd50-377b-4cc1-8509-d1ba08c49e4f"
"Happy Way","HW79","Vegan Protein Quick Oats Chocolate","9351906004779","38bbc185-8372-466b-ac15-36f6041ce467"
"Happy Way","HW80","Vegan Protein Quick Oats Vanilla","9351906004762","1192f085-5487-4d04-9d00-5f9ce79f603a"
"Well & Good","WAG10","Chocolate Mud Cake Mix with Choc Frosting","9337096100415","5488b889-06f4-4787-9d71-1ec0e1da9f23"
"Well & Good","WAG12","Lemon Coconut Cake Mix with Goji Berry Icing","9337096100453","f3189e0a-f0f5-4c06-b6ee-6b7b0ae49532"
"Well & Good","WAG14","Vanilla Cupcake Mix with Icing & Sprinkles","9337096100484","419721bf-83a3-46cd-8c29-84ab924b7e7e"
"Well & Good","WAG42","Cheesy Mac Traditional Cheddar Flavour","9337096100316","4940c761-c041-4c43-9c68-e179f8ab24ce"
"Well & Good","WAG44","Vegan Bolognese with Macaroni","9337096101610","8f6e0ef7-90ec-4cdf-b5ea-50da5b9fb375"
"Well & Good","WAG46","Mild Chilli Con Carne with Low GI Rice","9337096101764","b10a0273-5e07-48fa-ada9-f2e24ce85767"
"Well & Good","WAG48","Thai Green Curry with Low GI Rice","9337096101771","73205306-c06b-4832-acca-672a9f8b2bfb"
"Well & Good","WAG52","Plant Based Vanilla Custard Powder","9337096101023","4ce6efad-c8bd-4925-9888-45c4fe9b6895"
"Well & Good","WAG16","Marble Cake Mix with Choc Frosting","9337096100064","785a41a8-8a48-4459-86b9-4d172d48b937"
"Well & Good","WAG18","Buttermilk Flavoured Pancake Mix","9337096101641","aa6cd6c1-52cb-4934-924d-d00b3613c830"
"Well & Good","WAG20","All Purpose Cake Mix 40% Less Sugar","9337096100255","1521be3d-a67e-4552-ace2-2cbab7c3c244"
"Well & Good","WAG22","Banana Bread Mix 40% Less Sugar","9337096101627","2e196f0e-8ee7-44e3-8a69-3e36a0fb8a65"
"Well & Good","WAG24","Caramel Slice Mix","9337096101665","b30277f2-cce4-4cdf-9ebb-4307f3529b03"
"Well & Good","WAG26","Choc Fudge Brownie Mix","9337096101450","ce29dfe4-af0b-4240-9bdd-b5b81cd3231c"
"Well & Good","WAG28","Chocolate Chip Cookie Mix","9337096101467","72b943d2-1067-457b-a4df-0294f56d1888"
"Well & Good","WAG30","Multipurpose Muffin Mix 40% Less Sugar","9337096100361","c55df665-4632-4ca2-a3fd-19981d68568f"
"Well & Good","WAG32","Crumble Cake Mix","9337096101658","268c1e94-8fc5-412e-aa68-c8ee7495501a"
"Well & Good","WAG34","Pastry Flour Blend","9337096100293","5fad59ea-04a3-484f-9e0e-10b0b5344bd7"
"Well & Good","WAG35","Pizza Flour Mix","9337096101931","dcfc9175-7fd3-473f-9aa2-ce2bb86f97bb"
"Well & Good","WAG36","Crusty Bread Mix","9337096100446","7c576bb4-915e-4793-a150-9255bf7bf62c"
"Well & Good","WAG37","Buckwheat & Chia Bread Mix","9337096101672","275dcfbf-3486-424e-aaf6-ef7b27a3a2cd"
"Well & Good","WAG38","Self Raising Flour Blend","9337096100286","7582c3df-acd3-4b5a-ae6f-34c077b23ab4"
"Well & Good","WAG40","Plain Flour Blend","9337096100279","2fc671a7-34cb-4db1-9718-f6d8b4946ebb"
"Well & Good","WAG54","Crispy Crumbs","9337096101320","6db5e6bb-277c-436a-a098-6ede8b021bf1"
"Well & Good","WAG56","Crispy Crumbs Southern Style","9337096101344","41e654f2-418a-4b66-ba92-208a1794f2d9"
"Vital Zing","VZ13","Water Drops Lemon & Lime","9421903501004","6cbf1a0a-0a2b-4353-98d7-d1ba4a6e66b0"
"Vital Zing","VZ14","Water Drops Mandarin","9421903501028","c99ec0cc-0dfd-451a-be23-05d89bb50da2"
"Vital Zing","VZ15","Water Drops Peach Iced Tea","9421908027226","7865bb68-179c-453e-9443-593e6d93317c"
"Vital Zing","VZ16","Water Drops Peach & Passionfruit","9421903501837","7103bc59-26cb-4cce-814e-9efa20827f80"
"Vital Zing","VZ17","Water Drops Pineapple","9421903501547","db3195bb-20b6-40af-8344-a3eac531e88f"
"Vital Zing","VZ18","Water Drops Raspberry","9421903501011","cbf2c454-a1d0-492a-9493-3a39bbefa95b"
"Vital Zing","VZ19","Water Drops Strawberry & Kiwi","9421903501646","57453c09-2dbf-4b52-950e-4cbf0e0ccff7"
"Vital Zing","VZ20","Water Drops Tropical Fruit","9421903501707","2ccb0a94-87eb-4991-9c1c-de830bccfe8a"
"Vital Zing","VZ21","Water Drops Grape & Yuzu","9421908027141","ad553c1e-fa49-4aa8-9c9e-b594c9e7bed0"
"Vital Zing","VZ22","Water Drops Apple & Feijoa","9421908027158","f54c79ee-bf01-44f9-9516-edf66ee8c500"
"Vital Zing","VZ23","Water Drops Mango","9421903501622","c6a5156a-72b6-457e-9e55-ef517296a89a"
"Vital Zing","VZ30","Soda Drops Vital Cola","9421903501790","9cb6ea56-1ff8-46be-ba67-1104c0ccea6a"
"Vital Zing","VZ31","Soda Drops Ginger Beer","9421903501776","a923179a-ed1c-4cfa-875a-f33b67c94a36"
"Vital Zing","VZ32","Soda Drops Lemonade","9421903501783","d0c90daa-b521-4798-9634-7341058d57d3"
"Vital Zing","VZ40","Milk Drops Banana","9421903501448","e4342807-4443-47c6-bf05-4b9a16bc7685"
"Vital Zing","VZ41","Milk Drops Caramel","9421903501400","665c36bd-2008-4973-8dbb-d558971fc9c3"
"Vital Zing","VZ42","Milk Drops Chocolate","9421903501424","3f21676c-71aa-4ef5-a095-638d0582e466"
"Vital Zing","VZ43","Milk Drops Strawberry","9421903501431","6eadae1c-77e4-4189-b445-3e7d344888bf"
"Vital Zing","VZ50","Cafe Drops Caramel","9421908027127","6ad4c033-5e0d-4040-ab7f-7f65ffb74b0a"
"Vital Zing","VZ51","Cafe Drops Hazelnut","9421908027066","25e31060-4240-4584-843a-b04123238dc4"
"Vital Zing","VZ52","Cafe Drops Vanilla","9421908027073","5dfab1e6-6d77-4b40-9fab-d939b514e637"
"Vital Zing","VZ10","Water Drops Apple & Blackcurrant","9421903501349","d1a53962-6154-420a-bc04-bc4de0d56085"
"Vital Zing","VZ11","Water Drops Black Cherry","9421903501417","916b05ab-3838-43ca-b8d1-9a7f34bbe26c"
"Vital Zing","VZ12","Water Drops Green Apple","9421903501844","9450805a-b953-4bfa-b3e7-192922065cfa"
"Protein Supplies Australia","PT220","WPI Whey Protein Isolate Banana","9350181005990","8bdda344-8126-4bc2-84ef-943e6c107fd3"
"Protein Supplies Australia","PT221","WPI Whey Protein Isolate Banana","9350181005402","42bc831d-eca6-451a-8858-bb3e08ac9da7"
"Protein Supplies Australia","PT222","WPI Whey Protein Isolate Choc Peanut Butter","9350181005440","cb75e17c-dca4-42ef-a4d5-327f7baa8506"
"Protein Supplies Australia","PT223","WPI Whey Protein Isolate Choc Peanut Butter","9350181006003","530e2b19-95f5-4a4f-b29b-1da50507d233"
"Protein Supplies Australia","PT224","WPI Whey Protein Isolate Strawberry","9350181006171","0204a480-a257-4b82-a8a4-99c7f9118a20"
"Protein Supplies Australia","PT225","WPI Whey Protein Isolate Strawberry","9350181006164","920ea574-a02f-44b8-9c68-396f4ea929cb"
"Protein Supplies Australia","PT230","Australian Whey Protein Chocolate","9350181006027","71d59a51-5672-4395-b24e-57a96a3cab59"
"Protein Supplies Australia","PT231","Australian Whey Protein Chocolate","9350181006010","6f196777-b836-4381-91f0-89b2a5a7df75"
"Protein Supplies Australia","PT232","Australian Whey Protein Vanilla","9350181006089","4e7c70fb-173e-4c50-8a43-eff39fa3405a"
"Protein Supplies Australia","PT233","Australian Whey Protein Vanilla","9350181006072","52213d5b-f8d1-4016-8871-c1ab163a79ed"
"Protein Supplies Australia","PT234","Australian Whey Protein Strawberry","9350181006140","8f926c0d-829c-4ace-a239-07f9cfeeaa7f"
