Domain,Old Path,Manual URL/Path,Dynamic Target Type,Dynamic Target ID
www.buyorganicsonline.com.au,/the-organic-tea-box-antioxidant-prickly-pear-matcha-green-tea/,/,,
www.buyorganicsonline.com.au,/the-organic-tea-box-balance-devils-claw-chai-tea/,/,,
www.buyorganicsonline.com.au,/the-organic-tea-box-be-at-ease-valerian-lemon-balm/,/,,
www.buyorganicsonline.com.au,/the-organic-tea-box-nourish-reishi-lemongrass/,/,,
www.buyorganicsonline.com.au,/100pc-straight-pla-straws-eco-soulife/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-protein-smoothie-cacao-600g/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-protein-smoothie-vanilla-600g/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-vegan-protein-smoothie-vanilla-coconut-600g/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-white-quinoa-flour-20kg/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-white-quinoa-grain-20kg/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-quick-oats-20kg/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-rolled-oats-500g/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-soya-beans-20kg/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-soya-beans-400g/,/,,
www.buyorganicsonline.com.au,/back-to-nature-sugar-cane-straw-50pc-eco-soulife/,/,,
www.buyorganicsonline.com.au,/eco-soulife-sugar-cane-straw-2000pc/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-stoneground-wholegrain-plain-flour-10kg/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-stoneground-wholegrain-self-raising-flour-20kg/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-stoneground-wholegrain-self-raising-flour-5kg/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-stoneground-wholegrain-self-raising-flour-700g/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-sunflower-kernels-300g/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-white-sorghum-flour-20kg/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-white-sorghum-flour-700g/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-wholegrain-spelt-flour-700g/,/,,
www.buyorganicsonline.com.au,/the-broth-sisters-umami-paste-170g/,/,,
www.buyorganicsonline.com.au,/the-broth-sisters-stock-concentrate-asian-veggie-turmeric-170g/,/,,
www.buyorganicsonline.com.au,/the-broth-sisters-stock-concentrate-superfood-mushroom-lions-mane-170g/,/,,
www.buyorganicsonline.com.au,/the-broth-sisters-turmeric-and-ginger-paste-170g/,/,,
www.buyorganicsonline.com.au,/the-broth-sisters-fermented-chilli-170g/,/,,
www.buyorganicsonline.com.au,/eucoclean-organic-bed-bug-defence-spray-750ml/,/,,
www.buyorganicsonline.com.au,/eucoclean-organic-insect-spray-750ml/,/,,
www.buyorganicsonline.com.au,/eucoclean-organic-pet-bedding-sanitiser-750ml/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-wheat-bran-100g/,/,,
www.buyorganicsonline.com.au,/eco-soulife-wooden-fork-20pc/,/,,
www.buyorganicsonline.com.au,/kialla-pure-foods-organic-wheat-grain-400g/,/,,
